,TaxiCode,Latitude,Longitude,Bfa,Ownership,Type,Name
5151,F46,1.306388888888889,103.79027777777777,Yes,LTA,Stand,North Buona Vista Rd outside Buona Vista CCL Station (towards Holland Road)
5152,F47,1.2930555555555554,103.825,Yes,CCS,Stand,Jervois Rd outside Sheares Ville
5153,F48,1.2994444444444444,103.82249999999999,Yes,Private,Stop,Chatsworth Rd outside Embassy of Republic of Indonesia
5154,F49,1.3047222222222223,103.83027777777778,No,LTA,Stand,Angullia Park beside Liat Towers
5155,F50,1.3069444444444445,103.82888888888888,Yes,CCS,Stop,Claymore Rd beside Orchard Towers
5156,F51,1.3069444444444445,103.82,Yes,Private,Stand,Napier Rd along Driveway of Gleneagles Hospital
5157,F53,1.311388888888889,103.83749999999999,Yes,LTA,Stand,Scotts Rd outside Newton MRT Station (towards Orchard)
5158,F54,1.3116666666666668,103.83749999999999,Yes,LTA,Stand,Scotts Rd outside Newton MRT Station (towards Newton Circus)
5159,F55,1.3061111111111112,103.82666666666667,Yes,Private,Stand,Tanglin Rd along driveway of Tanglin Shopping Centre
5160,F56,1.3047222222222223,103.82388888888889,No,Private,Stand,Tanglin Rd outside Tanglin Mall
5161,F57,1.3211111111111111,103.81444444444445,Yes,LTA,Stand,Cluny Park Rd outside Botanic Gardens CCL Station
5162,F58,1.337222222222222,103.83944444444444,Yes,LTA,Stand,Toa Payoh Rise outside Caldecott CCL Station
5163,F60,1.3066666666666666,103.7875,Yes,Private,Stand,Vista Exchange Green at The Star
5164,F61,1.2702777777777776,103.86194444444443,Yes,LTA,Stand,Marina Coastal Dr outside Marina South Pier MRT Station
5165,F63,1.3133333333333335,103.83777777777777,Yes,LTA,Stand,Bukit Timah Rd outside Newton DTL Station
5166,F64,1.3194444444444444,103.8261111111111,Yes,LTA,Stand,Robin Walk outside Stevens DTL Station
5167,F65,1.3222222222222222,103.81555555555555,Yes,LTA,Stop,Bukit Timah Rd outside Botanic Gardens DTL Station
5168,F66,1.3252777777777778,103.80749999999999,Yes,LTA,Stand,Bukit Timah Rd outside Tan Kah Kee DTL Station
5169,F67,1.326111111111111,103.80749999999999,Yes,LTA,Stop,Dunearn Rd opposite Tan Kah Kee DTL Station
5170,F68,1.3305555555555555,103.79666666666667,Yes,LTA,Stop,Bukit Timah Rd outside Sixth Ave DTL Station
5171,F69,1.3352777777777778,103.78305555555555,Yes,LTA,Stop,Bukit Timah Rd outside King Albert Park  DTL Station
5172,F74,1.3055555555555556,103.85527777777777,Yes,LTA,Stand,Jalan Besar outside Jalan Besar DTL Station (Ent B)
5173,F75,1.3133333333333335,103.86333333333333,Yes,LTA,Stop,Kallang Bahru outside Bendeemer DTL Station (Ent B)
5174,F76,1.3208333333333333,103.8711111111111,Yes,LTA,Stand,Geylang Bahru outside Geylang Bahru DTL Station (Ent A)
5175,G01,1.3322222222222222,103.86833333333333,Yes,LTA,Stand,Potong Pasir Ave 1 outside Potong Pasir NEL Station (Ent A) (in front of Blk 101)
5176,G02,1.3311111111111111,103.86916666666666,Yes,LTA,Stand,Upp Serangoon Rd outside Potong Pasir NEL Station (Ent B) (towards City)
5177,G03,1.338611111111111,103.87027777777777,Yes,LTA,Stand,Upp Serangoon Rd outside Woodleigh NEL Station (Ent B) (towards Serangoon)
5178,G04,1.3511111111111112,103.86444444444444,Yes,CCS,Stand,Serangoon Ave 3 outside Blk 267
5179,G05,1.350277777777778,103.87277777777777,Yes,LTA,Stand,Serangoon Ctrl outside Serangoon CCL Station (Ent E) (outside NEX Shopping Mall)
5180,G06,1.350277777777778,103.87416666666665,Yes,LTA,Stand,Upp Serangoon Rd outside Serangoon NEL Station (Ent C) (towards Kovan)
5181,G07,1.3491666666666666,103.87388888888889,Yes,LTA,Stand,Serangoon Ctrl outside Serangoon NEL Station (Ent A) (outside Blk 413)
5182,G08,1.3511111111111112,103.86444444444444,Yes,LTA,Stand,Serangoon Ave 3 outside Lorong Chuan CCL Station (Ent A)
5183,G09,1.3541666666666667,103.87694444444443,Yes,CCS,Stand,Yio Chu Kang Rd outside Space@Kovan
5184,G10,1.3591666666666669,103.88444444444445,Yes,LTA,Stand,Upp Serangoon Rd outside Kovan NEL Station (Ent C) (towards Serangoon)
5185,G11,1.3594444444444445,103.88416666666667,Yes,LTA,Stand,Upp Serangoon Rd opposite Kovan NEL Station(Ent A) (towards Hougang)
5186,G12,1.3711111111111112,103.89250000000001,Yes,LTA,Stand,Hougang Ctrl outside Hougang NEL Station (Ent B) (opp Hougang Central Bus Interchange)
5187,G13,1.3822222222222222,103.89305555555556,Yes,LTA,Stand,Sengkang Ctrl outside Buangkok NEL Station (Ent B) (towards Hougang)
5188,G14,1.373888888888889,103.89277777777778,Yes,LTA,Stand,Sengkang Ctrl outside Buangkok NEL Station (Ent A) (towards Sengkang)
5189,G15,1.385,103.90111111111112,Yes,LTA,Stand,Punggol Rd outside Rivervale Plaza
5190,G16,1.3922222222222222,103.89555555555556,Yes,LTA,Stand,Sengkang East Way outside Sengkang NEL Station (Ent D) (outside Compass Point)
5191,G17,1.3922222222222222,103.89583333333334,Yes,LTA,Stand,Sengkang East Way outside Sengkang NEL Station (outside Blk 257C)
5192,G18,1.3902777777777777,103.89500000000001,Yes,LTA,Stand,Sengkang Sq outside Sengkang NEL Station (Ent C) (near Kopitiam Square)
5193,G19,1.4055555555555554,103.90166666666667,Yes,Private,Stand,Punggol Ctrl at driveway of Waterway Point
5194,G20,1.4044444444444444,103.9025,Yes,LTA,Stand,Punggol Ctrl outside Punggol NEL Station (Ent C) (outside Punggol Bus Interchange)
5195,G21,1.4130555555555555,103.87194444444444,Yes,Private,Stop,"21 Seletar Aerospace Road 1, Singapore 797405 at Seletar Airport Passenger Terminal"
5196,G22,1.3719444444444444,103.94861111111112,Yes,CCS,Stand,Pasir Ris Ctrl outside Pasir Ris MRT Station
5197,G23,1.3722222222222222,103.94972222222222,Yes,Private,Stand,Pasir Ris Ctrl St 3 at White Sands Shopping Mall
5198,G24,1.4019444444444444,103.91305555555556,Yes,Private,Stand,Punggol Dr at Oasis Terraces
5199,H01,1.311388888888889,103.78777777777778,Yes,CCS,Stand,Ghim Moh Rd outside Blk 19
5200,H02,1.3097222222222222,103.79277777777777,Yes,LTA,Stand,Holland Dr opp Blk 18D
5201,H03,1.3097222222222222,103.79527777777777,Yes,CCS,Stand,Holland Ave outside Holland Road Shopping Centre
5202,H05,1.3169444444444445,103.80694444444444,Yes,LTA,Stand,Farrer Rd outside Farrer Road CCL Station
5203,H06,1.3380555555555556,103.77888888888889,Yes,Private,Stand,Upp Bukit Timah Rd along driveway of Bukit Timah Plaza
5204,H07,1.4166666666666667,103.83277777777778,Yes,LTA,Stand,Yishun Ave 2 outside Khatib MRT Station
5205,H08,1.4283333333333335,103.835,Yes,LTA,Stand,Yishun Ave 2 outside Yishun MRT Station
5206,H10,1.4288888888888889,103.83666666666666,Yes,Private,Stand,Yishun Ctrl 1 at driveway of Northpoint City
5207,H12,1.4413888888888888,103.82416666666666,Yes,Private,Stand,Sembawang Rd along driveway of Sembawang Shopping Centre
5208,H13,1.448888888888889,103.82027777777778,Yes,LTA,Stand,Sembawang Way outside Sembawang MRT Station
5209,H14,1.4405555555555556,103.80111111111111,Yes,LTA,Stand,Woodlands Ave 7 outside Admiralty MRT Station
5210,H15,1.4369444444444444,103.78694444444444,Yes,LTA,Stand,Woodlands Sq (East End) outside Woodlands MRT Station (Ent C)
5211,H17,1.4433333333333334,103.76944444444445,Yes,LTA,Stand,Woodlands Centre Rd at Woodlands Train Checkpoint Complex
5212,H18,1.4319444444444445,103.77361111111111,Yes,LTA,Stand,Woodlands Ave 3 outside Marsiling MRT Station
5213,H19,1.4252777777777779,103.76222222222222,Yes,LTA,Stand,Woodlands Rd outside Kranji MRT Station
5214,H21,1.3622222222222222,103.7675,Yes,LTA,Stand,Upp Bukit Timah Rd outside Hillview DTL Station
5215,H22,1.3413888888888887,103.77583333333334,Yes,LTA,Stand,Upp Bukit Timah Rd along driveway of Beauty World DTL Station
5216,H23,1.3427777777777776,103.77555555555556,Yes,LTA,Stand,Upp Bukit Timah Rd along driveway in front of Bukit Timah Shoppng Centre
5217,H24,1.3697222222222223,103.76388888888889,Yes,LTA,Stand,Upp Bukit Timah Rd outside Cashew DTL Station
5218,H25,1.3777777777777778,103.76138888888889,Yes,LTA,Stand,Upp Bukit Timah Rd outside Bukit Panjang DTL Station Ent B
5219,H26,1.4272222222222224,103.83666666666666,Yes,Private,Stand,Northpoint Dr at driveway of Northpoint City
5220,I01,1.3891666666666667,103.98666666666666,Yes,CCS,Stand,Changi Village Rd outside Blk 5
5221,I02,1.3355555555555554,103.96083333333334,Yes,Private,Stand,Expo Dr along driveway of Singapore EXPO
5222,I03,1.3519444444444446,103.94500000000001,Yes,Private,Stand,Tampines Ave 4 at driveway of Tampines Mall
5223,I04,1.3419444444444444,103.95277777777778,Yes,Private,Stand,Simei St 6 at Eastpoint Shopping Mall
5224,I05,1.3263888888888888,103.94583333333334,Yes,LTA,Stand,New Upp Changi Rd outside Tanah Merah MRT station (Ent A) (towards Bedok)
5225,I06,1.3269444444444445,103.94555555555556,Yes,LTA,Stand,New Upp Changi Rd outside Tanah Merah MRT station (Ent B) (towards Tampines)
5226,I07,1.3241666666666667,103.93138888888889,Yes,Private,Stand,New Upp Changi Rd along driveway outside Blk 209
5227,I08,1.3233333333333333,103.92944444444444,Yes,LTA,Stand,New Upp Changi Rd outside Bedok MRT station (towards City)
5228,I09,1.3308333333333333,103.92527777777778,Yes,CCS,Stand,Bedok North St 3 outside Blk 539
5229,I10,1.3377777777777777,103.9238888888889,Yes,LTA,Stand,Bedok Reservoir Rd outside Blk 739A
5230,I11,1.3116666666666668,103.9388888888889,Yes,CCS,Stand,Bayshore Rd outside The Bayshore
5231,I12,1.307777777777778,103.9225,Yes,LTA,Stand,Marine Parade Rd outside Mandarin Gardens
5232,I13,1.3047222222222223,103.91472222222222,Yes,CCS,Stand,Marine Terrace outside Blk 54
5233,I16,1.3033333333333335,103.90111111111112,Yes,Private,Stand,Mountbatten Rd along driveway of Katong Shopping Centre
5234,I17,1.3202777777777777,103.91222222222223,Yes,LTA,Stand,Sims Ave East outside Kembangan MRT station
5235,I18,1.3172222222222223,103.89777777777779,Yes,CCS,Stand,Sims Ave outside Block 2C
5236,I19,1.3161111111111112,103.89444444444445,Yes,CCS,Stand,Sims Ave near Tanjong Katong Complex
5237,I20,1.3141666666666667,103.8938888888889,Yes,CCS,Stand,Tanjong Katong Rd outside City Plaza
5238,I21,1.3141666666666667,103.89416666666668,Yes,Private,Stand,Tanjong Katong Rd at KINEX
5239,I22,1.3177777777777777,103.89166666666668,Yes,LTA,Stand,Paya Lebar Rd outside Paya Lebar CCL Station (Ent C)
5240,I23,1.3186111111111112,103.89305555555556,Yes,Private,Stand,Eunos Rd 8 outside Paya Lebar Square
5241,I24,1.3188888888888888,103.88722222222223,Yes,LTA,Stand,Geylang East Ctrl outside Geylang Polyclinic
5242,I25,1.3155555555555556,103.88305555555554,No,LTA,Stand,Geylang Lor 25A outside Aljunied MRT Station
5243,I26,1.3419444444444444,103.88027777777778,Yes,LTA,Stand,Bartley Rd outside Bartley CCL Station (Ent A)
5244,I27,1.3083333333333333,103.88916666666667,Yes,LTA,Stand,Old Airport Rd outside Dakota CCL Station (Ent A)
5245,I28,1.3005555555555557,103.87527777777777,Yes,Private,Stand,Stadium Cres outside Singapore Indoor Stadium
5246,I29,1.3033333333333335,103.87694444444443,Yes,Private,Stand,Stadium Blvd near OCBC Arena
5247,I30,1.3038888888888889,103.87222222222222,Yes,Private,Stand,Stadium Pl outside Kallang Wave Mall
5248,I31,1.323888888888889,103.92916666666667,Yes,Private,Stand,New Upp Changi Rd at Bedok Mall
5249,I32,1.3269444444444445,103.93222222222222,Yes,Private,Stop,Bedok North St 1 at Heartbeat@Bedok (Bedok Integrated Complex)
5250,I33,1.3269444444444445,103.88277777777778,Yes,LTA,Stand,Merpati Rd outside Mattar DTL Station (Ent A)
5251,I34,1.3258333333333334,103.88361111111112,Yes,LTA,Stand,Mattar Rd outside Mattar DTL Station (Ent B)
5252,I35,1.3258333333333334,103.88916666666667,Yes,LTA,Stand,Circuit Rd outside Macpherson DTL Station (Ent A)
5253,I36,1.3297222222222222,103.89972222222222,Yes,LTA,Stand,Ubi Ave 2 outside Ubi DTL Station (towards MacPherson) (Ent A)
5254,I37,1.3294444444444444,103.89833333333334,Yes,LTA,Stand,Ubi Ave 2 outside Ubi DTL Station (towards Kaki Bukit) (Ent B)
5255,I38,1.3341666666666665,103.90722222222223,Yes,LTA,Stand,Kaki Bukit Ave 1 outside Kaki Bukit DTL Station (Ent B)
5256,I39,1.3341666666666665,103.9088888888889,Yes,LTA,Stand,Jalan Damai outside Kaki Bukit DTL Station (Ent B)
5257,I40,1.335,103.91777777777779,Yes,LTA,Stand,Bedok North Rd outside Bedok North DTL Station (Ent A)
5258,I41,1.333611111111111,103.91861111111112,Yes,LTA,Stand,Bedok North Rd outside Bedok North DTL Station (Ent B)
5259,I42,1.3333333333333333,103.95694444444445,Yes,Private,Stand,Upp Changi Rd East at driveway of Max Atria EXPO
5260,I43,1.336111111111111,103.93277777777779,Yes,LTA,Stand,Bedok North Ave 3 outside Bedok Reservoir DTL Station (towards Bedok Reservoir) (Ent A)
5261,I44,1.3358333333333332,103.93333333333334,Yes,LTA,Stand,Bedok North Ave 3 outside Bedok Reservoir DTL Station (Ent B)
5262,I45,1.345,103.93805555555556,Yes,LTA,Stand,Tampines Ave 4 outside Tampines West DTL Station (Ent A)
5263,I46,1.3444444444444443,103.93916666666667,Yes,LTA,Stand,Tampines Ave 1 outside Tampines West DTL Station (Ent B)
5264,I47,1.3561111111111113,103.95444444444445,Yes,LTA,Stand,Tampines Ave 7 outside Tampines East DTL Station (Ent A)
5265,I48,1.3416666666666666,103.96083333333334,Yes,LTA,Stop,Jln Pergam outside Upper Changi DTL Station (Ent A)
5266,I49,1.3411111111111111,103.96138888888889,Yes,LTA,Stand,Upp Changi Rd East outside Upper Changi DTL Station (Ent B)
5267,I51,1.353611111111111,103.92361111111111,Yes,Private,Stand,Tampines Walk at Our Tampines Hub
5268,I52,1.3611111111111112,103.98972222222223,Yes,Private,Stop,Taxi Stop 1A at Changi Airport T1 Arrival (T1 North West)
5269,I53,1.3608333333333333,103.99027777777778,Yes,Private,Stop,Taxi Stop 1B at Changi Airport T1 Arrival (T1 North East)
5270,I54,1.3608333333333333,103.98972222222223,Yes,Private,Stop,Taxi Stop 1C at Changi Airport T1 Arrival (T1 South West)
5271,I55,1.3608333333333333,103.99,Yes,Private,Stop,Taxi Stop 1D at Changi Airport T1 Arrival (T1 South East)
5272,I56,1.3561111111111113,103.98916666666666,Yes,Private,Stop,Taxi Stop 2B at Changi Airport T2 Arrival Drive (T2 North)
5273,I57,1.3555555555555556,103.98833333333333,Yes,Private,Stop,Taxi Stop 2A at Changi Airport T2 Arrival Drive (T2 South)
5274,I58,1.3561111111111113,103.9875,Yes,Private,Stop,Taxi Stop 3B at Changi Airport T3 Arrival Drive (T3 North)
5275,I59,1.355,103.98666666666666,Yes,Private,Stop,Taxi Stop 3A at Changi Airport T3 Arrival Drive (T3 South)
5276,I60,1.338611111111111,103.98305555555555,Yes,Private,Stop,Taxi Stop 4B at Changi Airport T4 Link (T4 North)
5277,I61,1.337222222222222,103.9825,Yes,Private,Stop,Taxi Stop 4A at Changi Airport T4 Link (T4 South)
5278,I62,1.3452777777777778,103.94638888888889,Yes,CCS,Stand,Tampines St 11 near Blk 114
5279,J01,1.3416666666666666,103.75138888888888,Yes,LTA,Stand,Bukit Batok West Ave 5 opposite Bukit Gombak MRT Station (outside Blk 372)
5280,J03,1.3966666666666667,103.7475,Yes,LTA,Stand,Choa Chu Kang Dr outside Yew Tee MRT Station
5281,J04,1.2833333333333332,103.78111111111112,Yes,LTA,Stand,Pasir Panjang Rd outside Haw Par Villa
5282,J05,1.3111111111111111,103.77777777777777,Yes,LTA,Stand,Commonwealth Ave West outside Dover MRT Station (Ent A)
5283,J06,1.3108333333333333,103.77916666666667,Yes,LTA,Stand,Commonwealth Ave West outside Dover MRT Station (Ent B)
5284,J07,1.3133333333333335,103.76555555555555,Yes,LTA,Stand,Commonwealth Ave West outside Clementi MRT Station (towards Jurong East)
5285,J08,1.3319444444444444,103.7425,Yes,LTA,Stand,Summit Lane outside Jurong East MRT Station
5286,J09,1.3330555555555554,103.74055555555556,Yes,LTA,Stand,Jurong Gateway Rd at JCube
5287,J10,1.349722222222222,103.72500000000001,Yes,LTA,Stand,Jurong West Ave 1 outside Blk 492
5288,J11,1.3425,103.73194444444445,Yes,LTA,Stand,Boon Lay Way outside Chinese Garden MRT Station
5289,J12,1.3441666666666665,103.72055555555556,Yes,LTA,Stand,Boon Lay Way outside Lakeside MRT Station
5290,J13,1.3377777777777777,103.7063888888889,Yes,LTA,Stand,Boon Lay Way outside Boon Lay MRT Station (towards Jurong East)
5291,J14,1.3377777777777777,103.70694444444445,Yes,LTA,Stand,Boon Lay Way outside Boon Lay MRT Station (towards Tuas)
5292,J15,1.338611111111111,103.70694444444445,Yes,Private,Stand,Boon Lay Way outside Jurong Point Shopping Mall
5293,J16,1.3375,103.6975,Yes,LTA,Stand,Jurong West St 63 outside Pioneer MRT Station (Ent B)
5294,J19,1.2827777777777778,103.78166666666667,Yes,LTA,Stand,Pasir Panjang Rd outside Haw Par Villa CCL Station
5295,J21,1.3188888888888888,103.66083333333334,Yes,LTA,Stand,Tuas Rd outside Gul Circle MRT Station (Ent A)
5296,J22,1.3211111111111111,103.64888888888889,Yes,LTA,Stand,Pioneer Rd outside Tuas Crescent MRT Station (Ent B)
5297,J23,1.3294444444444444,103.63916666666667,Yes,LTA,Stand,Pioneer Rd outside Tuas West Road MRT Station (Ent A)
5298,J24,1.33,103.63944444444445,Yes,LTA,Stand,Pioneer Rd outside Tuas West Road MRT Station (Ent B)
5299,J25,1.3402777777777777,103.63722222222223,Yes,LTA,Stand,Tuas West Dr outside Tuas Link MRT Station (Ent A)
5300,J26,1.3399999999999999,103.63666666666667,Yes,LTA,Stand,Tuas West Dr outside Tuas Link MRT Station (Ent B)
5301,A01,1.3038888888888889,103.83361111111111,Yes,LTA,Stand,Orchard Rd along driveway of Lucky Plaza
5302,A05,1.3041666666666667,103.83527777777778,Yes,Private,Stand,Mt Elizabeth Rd at Mt Elizabeth Hospital
5303,A06,1.3030555555555556,103.83749999999999,Yes,LTA,Stop,Cairnhill Rd at Cairnhill Nine
5304,A08,1.3033333333333335,103.8325,Yes,Private,Stand,Orchard Turn at Wisma Atria Shopping Centre
5305,A12,1.3025,103.84055555555555,Yes,Private,Stop,Cuppage Rd at Starhub Centre
5306,A13,1.3005555555555557,103.84222222222222,No,LTA,Stand,Kramat Lane outside Concorde Hotel & Shopping Mall
5307,A14,1.3022222222222222,103.84083333333332,Yes,Private,Stop,Cavenagh Rd at Holiday Inn Singapore Orchard City Centre
5308,A16,1.3,103.845,Yes,Private,Stand,Handy Rd at Plaza Singapura
5309,A17,1.2988888888888888,103.84722222222221,Yes,CCS,Stand,Handy Rd near Cathay Building
5310,A19,1.2966666666666666,103.84388888888888,Yes,CCS,Stand,Clemenceau Ave in front of Haw Par Glass Centre
5311,A22,1.3,103.83944444444444,Yes,Private,Stand,Somerset Rd at Orchardgateway
5312,A23,1.2994444444444444,103.83694444444444,Yes,Private,Stand,Devonshire Rd outside TripleOne Somerset
5313,B02,1.3002777777777779,103.84944444444444,Yes,CCS,Stand,Selegie Rd in front of Parklane Shopping Mall
5314,B03,1.3025,103.85083333333333,Yes,LTA,Stand,Short St near La Salle Arts College
5315,B04,1.301111111111111,103.85222222222221,Yes,LTA,Stop,Bencoolen St outside Summerview Hotel
5316,B06,1.297222222222222,103.84888888888888,Yes,Private,Stop,Bencoolen St at SMU School of Econ & Social Sciences
5317,B07,1.297222222222222,103.84916666666666,Yes,Private,Stop,Bencoolen St at SMU School of Information Systems
5318,B08,1.2958333333333332,103.85027777777778,Yes,Private,Stand,Queen St at SMU Li Ka Shing Library
5319,B09,1.2977777777777777,103.85194444444444,Yes,LTA,Stand,Queen St at China Cultural Centre
5320,B10,1.2994444444444444,103.85249999999999,Yes,CCS,Stand,Waterloo St at Stamford Arts Centre
5321,B11,1.2980555555555555,103.85527777777777,Yes,Private,Stand,North Bridge Rd along driveway of Bugis Junction Tower
5322,B12,1.298611111111111,103.85638888888889,Yes,LTA,Stand,Tan Quee Lan St outside Bugis DTL Station
5323,B13,1.2966666666666666,103.85666666666665,Yes,CCS,Stand,Beach Rd outside Shaw Towers
5324,B14,1.2958333333333332,103.85527777777777,No,LTA,Stand,Purvis St outside Shop House No. 24
5325,B17,1.2991666666666666,103.85055555555554,Yes,LTA,Stand,Bencoolen St at Masjid Bencoolen opp Bencoolen DTL Station (Ent A)
5326,B18,1.2994444444444444,103.85527777777777,Yes,Private,Stand,Victoria St along driveway of Bugis Junction
